Word,TF_Matrix_Avg,DF_Vector,IDF_Vector,TF_IDF_Manual
transition,0.005747126436781609,5,5.976733742420574,0.034349044496669964
gilmoregirlsrevival,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
over,0.01954022988505747,15,4.995904489408848,0.09762112220683956
richard,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
jesus,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
mpn,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mtvstarsniallhoran,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
onedirection,0.005747126436781609,5,5.976733742420574,0.034349044496669964
fraud,0.005747126436781609,4,6.159055299214529,0.035396869535715685
last,0.008045977011494253,7,5.689051669968793,0.045773978953771895
laundering,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
medicare,0.011494252873563218,10,5.370597938850259,0.06173101079138229
promoting,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
rese,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
scammer,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
self,0.010344827586206896,7,5.689051669968793,0.05885225865484958
campaign,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
jbr,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
join,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
orange,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
orangetheworld,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
performance,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
speakupae,0.0034482758620689655,2,6.66988092298052,0.022999589389588
special,0.008045977011494253,6,5.822583062593316,0.04684836946914162
us,0.03103448275862069,26,4.4726563456443005,0.1388065762441334
walk,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
cabbage,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
christ,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
elmo,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fun,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
hatchimals,0.016091954022988506,12,5.203543854187092,0.08373518845818309
if,0.0367816091954023,30,4.334506007163483,0.1594301060106109
kids,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
patch,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
seasonal,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
some,0.020689655172413793,17,4.878121453752465,0.10092665076729239
teachecon,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tickle,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
wanna,0.005747126436781609,5,5.976733742420574,0.034349044496669964
attacked,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
got,0.010344827586206896,8,5.5712686343124105,0.057633813458404244
reminds,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
rightists,0.017241379310344827,14,5.060443010546419,0.08724901742321414
gave,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
liberation,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
medal,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
odessa,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
place,0.005747126436781609,5,5.976733742420574,0.034349044496669964
saakashvili,0.008045977011494253,7,5.689051669968793,0.045773978953771895
growling,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
kierra,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
look,0.017241379310344827,15,4.995904489408848,0.08613628430015256
singing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cancelled,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
challenge,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
great,0.01954022988505747,17,4.878121453752465,0.09531961461355393
island,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mannequin,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
means,0.008045977011494253,7,5.689051669968793,0.045773978953771895
rhode,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
shit,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
state,0.005747126436781609,5,5.976733742420574,0.034349044496669964
taylor,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
books,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
castrohttps,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
co,0.03333333333333333,29,4.367295829986475,0.14557652766621582
fidel,0.005747126436781609,5,5.976733742420574,0.034349044496669964
fidelcastro,0.004597701149425287,4,6.159055299214529,0.028317495628572546
hgt,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
jygz,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
life,0.014942528735632184,12,5.203543854187092,0.07775410356831286
mylife,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fav,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
series,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
thisisus,0.011494252873563218,10,5.370597938850259,0.06173101079138229
decadent,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
deplora,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
deviant,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dilettantes,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
misrule,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
our,0.021839080459770115,19,4.772760938094638,0.10423271014229665
own,0.006896551724137931,6,5.822583062593316,0.04015574525926425
sexually,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
touch,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
we,0.054022988505747126,45,3.9398518151595345,0.21284256932471032
first,0.011494252873563218,10,5.370597938850259,0.06173101079138229
neighbors,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
photo,0.009195402298850575,7,5.689051669968793,0.052313118804310735
shirtless,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
zacefron,0.004597701149425287,3,6.382198850528739,0.02934344299093673
born,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
conceived,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
february,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
incredible,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
many,0.014942528735632184,13,5.129435882033371,0.07664674306486645
november,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
people,0.041379310344827586,34,4.213145150159216,0.17433704069624345
think,0.01954022988505747,17,4.878121453752465,0.09531961461355393
u,0.021839080459770115,17,4.878121453752465,0.10653368692103087
called,0.005747126436781609,5,5.976733742420574,0.034349044496669964
dnc,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
michael,0.005747126436781609,5,5.976733742420574,0.034349044496669964
moore,0.005747126436781609,5,5.976733742420574,0.034349044496669964
mooreder,0.0022988505747126436,1,7.075346031088684,0.016265163289859046
picks,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tells,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
usefulnewverbs,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
was,0.05057471264367816,42,4.007293095955067,0.20266769680692295
wrecks,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ya,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
fact,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
gun,0.013793103448275862,12,5.203543854187092,0.07177301867844264
loophole,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
nra,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
online,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
pjnet,0.004597701149425287,4,6.159055299214529,0.028317495628572546
read,0.008045977011494253,7,5.689051669968793,0.045773978953771895
tcot,0.006896551724137931,6,5.822583062593316,0.04015574525926425
teaparty,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tgdn,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
analysis,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
e,0.004597701149425287,4,6.159055299214529,0.028317495628572546
gameplay,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
liked,0.008045977011494253,7,5.689051669968793,0.045773978953771895
persona,0.006896551724137931,6,5.822583062593316,0.04015574525926425
video,0.011494252873563218,10,5.370597938850259,0.06173101079138229
clue,0.0022988505747126436,1,7.075346031088684,0.016265163289859046
does,0.011494252873563218,10,5.370597938850259,0.06173101079138229
donald,0.009195402298850575,8,5.5712686343124105,0.05123005640747044
global,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
maybe,0.005747126436781609,5,5.976733742420574,0.034349044496669964
rockefeller,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
warming,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bare,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
latest,0.011494252873563218,10,5.370597938850259,0.06173101079138229
nodapl,0.004597701149425287,4,6.159055299214529,0.028317495628572546
thanks,0.009195402298850575,8,5.5712686343124105,0.05123005640747044
thoughts,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
secs,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tho,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
borders,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
brexit,0.009195402298850575,8,5.5712686343124105,0.05123005640747044
bullshit,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
bullshiting,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
closing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
funny,0.005747126436781609,5,5.976733742420574,0.034349044496669964
leaving,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
market,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
saying,0.006896551724137931,5,5.976733742420574,0.04121885339600396
single,0.004597701149425287,4,6.159055299214529,0.028317495628572546
tv,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
emotionally,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
engage,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
person,0.005747126436781609,4,6.159055299214529,0.035396869535715685
reacting,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
finale,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
gonna,0.004597701149425287,4,6.159055299214529,0.028317495628572546
season,0.0034482758620689655,2,6.66988092298052,0.022999589389588
where,0.014942528735632184,13,5.129435882033371,0.07664674306486645
yeah,0.009195402298850575,8,5.5712686343124105,0.05123005640747044
yo,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
across,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
affected,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
companies,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
lower,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
numbers,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
pharmaceutical,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
states,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
these,0.010344827586206896,9,5.465908118654584,0.05654387708953017
amid,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
fetal,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lawsuit,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
possible,0.004597701149425287,4,6.159055299214529,0.028317495628572546
remains,0.004597701149425287,4,6.159055299214529,0.028317495628572546
rules,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
texas,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
bob,0.013793103448275862,12,5.203543854187092,0.07177301867844264
dylan,0.01264367816091954,11,5.283586561860629,0.0668039680235252
greatest,0.004597701149425287,4,6.159055299214529,0.028317495628572546
b,0.005747126436781609,5,5.976733742420574,0.034349044496669964
c,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
cuba,0.011494252873563218,9,5.465908118654584,0.06282653009947797
embargo,0.010344827586206896,9,5.465908118654584,0.05654387708953017
lifted,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
logic,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
long,0.005747126436781609,5,5.976733742420574,0.034349044496669964
policy,0.004597701149425287,4,6.159055299214529,0.028317495628572546
shouldn,0.004597701149425287,4,6.159055299214529,0.028317495628572546
standing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
anyone,0.010344827586206896,9,5.465908118654584,0.05654387708953017
else,0.005747126436781609,5,5.976733742420574,0.034349044496669964
error,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
flip,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hillary,0.009195402298850575,7,5.689051669968793,0.052313118804310735
mi,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
pa,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
praying,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
recount,0.005747126436781609,5,5.976733742420574,0.034349044496669964
shows,0.004597701149425287,4,6.159055299214529,0.028317495628572546
stillwithher,0.009195402298850575,8,5.5712686343124105,0.05123005640747044
wi,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
actually,0.005747126436781609,5,5.976733742420574,0.034349044496669964
beautyandthebeast,0.01264367816091954,11,5.283586561860629,0.0668039680235252
cos,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
did,0.014942528735632184,12,5.203543854187092,0.07775410356831286
mean,0.006896551724137931,5,5.976733742420574,0.04121885339600396
really,0.01954022988505747,16,4.935279867592413,0.09643650315985176
sing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
song,0.006896551724137931,4,6.159055299214529,0.04247624344285882
theme,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
dems,0.008045977011494253,7,5.689051669968793,0.045773978953771895
duck,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
invertebrates,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lame,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
may,0.005747126436781609,5,5.976733742420574,0.034349044496669964
